2021-09-09T14:15:20.004+09:00,Lee Dong Hyeon,IdeState,Active,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,0,22,Default task
2021-09-09T14:15:21.008+09:00,Lee Dong Hyeon,IdeState,Active,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,1,Default task
2021-09-09T14:15:22.016+09:00,Lee Dong Hyeon,IdeState,Active,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,0,23,Default task
2021-09-09T14:15:22.182+09:00,Lee Dong Hyeon,Action,EditorEnter,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,0,23,Default task
2021-09-09T14:15:22.185+09:00,Lee Dong Hyeon,KeyEvent,10:10:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,4,Default task
2021-09-09T14:15:22.405+09:00,Lee Dong Hyeon,KeyEvent,112:80:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,4,Default task
2021-09-09T14:15:22.533+09:00,Lee Dong Hyeon,KeyEvent,117:85:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,5,Default task
2021-09-09T14:15:22.639+09:00,Lee Dong Hyeon,KeyEvent,98:66:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,6,Default task
2021-09-09T14:15:22.741+09:00,Lee Dong Hyeon,KeyEvent,108:76:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,7,Default task
2021-09-09T14:15:22.893+09:00,Lee Dong Hyeon,KeyEvent,105:73:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,8,Default task
2021-09-09T14:15:22.958+09:00,Lee Dong Hyeon,KeyEvent,99:67:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,9,Default task
2021-09-09T14:15:23.022+09:00,Lee Dong Hyeon,IdeState,Active,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,10,Default task
2021-09-09T14:15:23.072+09:00,Lee Dong Hyeon,KeyEvent,32:32:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,10,Default task
2021-09-09T14:15:23.541+09:00,Lee Dong Hyeon,KeyEvent,115:83:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,11,Default task
2021-09-09T14:15:23.638+09:00,Lee Dong Hyeon,KeyEvent,116:84:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,12,Default task
2021-09-09T14:15:23.757+09:00,Lee Dong Hyeon,KeyEvent,97:65:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,13,Default task
2021-09-09T14:15:23.837+09:00,Lee Dong Hyeon,KeyEvent,116:84:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,14,Default task
2021-09-09T14:15:24.005+09:00,Lee Dong Hyeon,KeyEvent,105:73:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,15,Default task
2021-09-09T14:15:24.033+09:00,Lee Dong Hyeon,IdeState,Active,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,16,Default task
2021-09-09T14:15:24.245+09:00,Lee Dong Hyeon,KeyEvent,99:67:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,16,Default task
2021-09-09T14:15:24.367+09:00,Lee Dong Hyeon,KeyEvent,32:32:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,17,Default task
2021-09-09T14:15:24.478+09:00,Lee Dong Hyeon,KeyEvent,118:86:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,18,Default task
2021-09-09T14:15:24.622+09:00,Lee Dong Hyeon,KeyEvent,111:79:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,19,Default task
2021-09-09T14:15:24.701+09:00,Lee Dong Hyeon,KeyEvent,105:73:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,20,Default task
2021-09-09T14:15:24.764+09:00,Lee Dong Hyeon,KeyEvent,100:68:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,21,Default task
2021-09-09T14:15:24.862+09:00,Lee Dong Hyeon,KeyEvent,32:32:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,22,Default task
2021-09-09T14:15:24.981+09:00,Lee Dong Hyeon,KeyEvent,109:77:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,23,Default task
2021-09-09T14:15:25.047+09:00,Lee Dong Hyeon,IdeState,Active,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,24,Default task
2021-09-09T14:15:25.062+09:00,Lee Dong Hyeon,KeyEvent,97:65:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,24,Default task
2021-09-09T14:15:25.133+09:00,Lee Dong Hyeon,KeyEvent,105:73:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,25,Default task
2021-09-09T14:15:25.206+09:00,Lee Dong Hyeon,KeyEvent,110:78:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,26,Default task
2021-09-09T14:15:25.605+09:00,Lee Dong Hyeon,KeyEvent,65535:16:1,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,27,Default task
2021-09-09T14:15:25.742+09:00,Lee Dong Hyeon,KeyEvent,40:57:1,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,27,Default task
2021-09-09T14:15:25.887+09:00,Lee Dong Hyeon,KeyEvent,65535:16:1,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,28,Default task
2021-09-09T14:15:26.030+09:00,Lee Dong Hyeon,KeyEvent,83:83:1,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,28,Default task
2021-09-09T14:15:26.053+09:00,Lee Dong Hyeon,IdeState,Active,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,29,Default task
2021-09-09T14:15:26.227+09:00,Lee Dong Hyeon,KeyEvent,116:84:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,29,Default task
2021-09-09T14:15:26.389+09:00,Lee Dong Hyeon,KeyEvent,114:82:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,30,Default task
2021-09-09T14:15:26.517+09:00,Lee Dong Hyeon,KeyEvent,105:73:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,31,Default task
2021-09-09T14:15:26.576+09:00,Lee Dong Hyeon,KeyEvent,110:78:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,32,Default task
2021-09-09T14:15:26.644+09:00,Lee Dong Hyeon,KeyEvent,103:71:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,33,Default task
2021-09-09T14:15:26.982+09:00,Lee Dong Hyeon,KeyEvent,112:80:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,34,Default task
2021-09-09T14:15:27.013+09:00,Lee Dong Hyeon,KeyEvent,91:91:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,35,Default task
2021-09-09T14:15:27.066+09:00,Lee Dong Hyeon,IdeState,Active,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,36,Default task
2021-09-09T14:15:28.006+09:00,Lee Dong Hyeon,Action,EditorBackSpace,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,36,Default task
2021-09-09T14:15:28.010+09:00,Lee Dong Hyeon,KeyEvent,8:8:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,35,Default task
2021-09-09T14:15:28.082+09:00,Lee Dong Hyeon,IdeState,Active,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,35,Default task
2021-09-09T14:15:28.143+09:00,Lee Dong Hyeon,Action,EditorBackSpace,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,35,Default task
2021-09-09T14:15:28.147+09:00,Lee Dong Hyeon,KeyEvent,8:8:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,34,Default task
2021-09-09T14:15:28.646+09:00,Lee Dong Hyeon,KeyEvent,91:91:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,34,Default task
2021-09-09T14:15:28.701+09:00,Lee Dong Hyeon,KeyEvent,93:93:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,35,Default task
2021-09-09T14:15:28.895+09:00,Lee Dong Hyeon,KeyEvent,32:32:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,36,Default task
2021-09-09T14:15:29.092+09:00,Lee Dong Hyeon,IdeState,Active,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,37,Default task
2021-09-09T14:15:29.173+09:00,Lee Dong Hyeon,KeyEvent,97:65:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,37,Default task
2021-09-09T14:15:29.325+09:00,Lee Dong Hyeon,KeyEvent,114:82:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,38,Default task
2021-09-09T14:15:29.598+09:00,Lee Dong Hyeon,KeyEvent,103:71:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,39,Default task
2021-09-09T14:15:29.782+09:00,Lee Dong Hyeon,KeyEvent,115:83:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,40,Default task
2021-09-09T14:15:30.007+09:00,Lee Dong Hyeon,Action,EditorRight,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,MathMain::main,1,41,Default task
2021-09-09T14:15:30.009+09:00,Lee Dong Hyeon,KeyEvent,65535:39:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,42,Default task
2021-09-09T14:15:30.105+09:00,Lee Dong Hyeon,IdeState,Active,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,42,Default task
2021-09-09T14:15:30.279+09:00,Lee Dong Hyeon,KeyEvent,32:32:0,JavaTest,Editor,C:/Users/Lee Dong Hyeon/IdeaProjects/JavaTest/src/MathMain.java,,1,42,Default task
